Age_ka_BP,d18O_measurement,XGB_anomaly,BiLSTM_anomaly
0.0432354,-8.11,0,0.0
0.043241100000000005,-8.108,0,0.0
0.0432467,-8.27,0,0.0
0.043253,-7.865,0,0.0
0.0432604,-7.956,0,0.0
0.043269100000000005,-7.931,0,0.0
0.043286,-7.676,0,0.0
0.0433213,-7.144,0,0.0
0.0433589,-7.093,1,0.0
0.043393799999999996,-7.034,1,0.0
0.0434276,-7.115,0,0.0
0.0434597,-6.937,0,0.0
0.0434919,-7.04,0,0.0
0.043523400000000004,-7.155,0,0.0
0.043554499999999996,-7.102,0,0.0
0.0435841,-7.58,0,0.0
0.0436141,-7.337,0,0.0
0.043643999999999995,-7.602,0,0.0
0.043672800000000005,-7.497,0,0.0
0.0437018,-7.574,0,0.0
0.0437306,-7.184,0,0.0
0.043758899999999996,-7.185,0,0.0
0.0437874,-7.281,0,0.0
0.043814700000000005,-6.9,0,0.0
0.0438424,-7.168,0,0.0
0.0438699,-7.311,0,0.0
0.0438981,-7.163,0,0.0
0.0439265,-7.274,0,0.0
0.0439544,-7.265,0,0.0
0.0439827,-7.232,0,0.0
0.0440112,-7.424,0,0.0
0.0440408,-7.333,0,0.0
0.0440703,-7.412,0,0.0
0.0441006,-7.724,0,0.0
0.044132,-7.539,0,0.0
0.044163400000000005,-7.357,0,0.0
0.0441958,-7.589,0,0.0
0.0442296,-7.375,0,0.0
0.0442646,-7.433,0,0.0
0.0443029,-7.622,0,0.0
0.0443466,-7.309,0,0.0
0.044394199999999995,-7.829,0,0.0
0.04443589999999999,-7.406,0,0.0
0.044475,-7.664,0,0.0
0.0445124,-8.263,0,1.0
0.044549700000000005,-8.111,0,0.0
0.0445855,-8.202,0,0.0
0.044621,-7.997,0,0.0
0.044655700000000006,-7.889,0,0.0
0.0446902,-7.831,0,0.0
0.044724400000000004,-7.7,0,0.0
0.044757,-8.033,0,0.0
0.0447898,-7.946,0,0.0
0.0448219,-7.844,0,0.0
0.0448549,-7.694,0,0.0
0.0448881,-7.583,0,0.0
0.0449221,-8.112,0,0.0
0.0449546,-7.88,0,0.0
0.0449866,-8.313,0,0.0
0.045017600000000005,-8.186,0,0.0
0.0450498,-8.006,0,0.0
0.045082500000000005,-7.837,0,0.0
0.0451156,-7.853,0,0.0
0.0451485,-8.175,0,0.0
0.045182400000000005,-7.554,0,0.0
0.045216,-7.767,0,0.0
0.0452498,-7.91,0,0.0
0.0452842,-7.753,0,0.0
0.045317500000000004,-7.991,0,0.0
0.0453517,-8.141,0,0.0
0.045387500000000004,-7.934,0,0.0
0.0454244,-7.67,0,0.0
0.0454614,-7.843,0,0.0
0.0454993,-8.01,0,0.0
0.0455389,-8.235,0,0.0
0.0455816,-8.169,0,0.0
0.0456316,-7.656,0,0.0
0.0456776,-8.235,0,0.0
0.045714700000000004,-7.889,0,0.0
0.0457501,-8.27,0,0.0
0.045788600000000006,-8.282,0,0.0
0.0458331,-7.932,0,0.0
0.0458647,-7.729,0,0.0
0.045887300000000006,-7.511,0,0.0
0.045907899999999995,-7.47,0,0.0
0.0459281,-8.226,0,1.0
0.0459472,-8.065,0,0.0
0.0459655,-7.924,0,0.0
0.0459833,-8.193,0,0.0
0.0460008,-7.999,0,0.0
0.0460174,-8.132,0,0.0
0.0460338,-7.836,0,0.0
0.0460499,-8.143,0,0.0
0.0460661,-7.936,0,0.0
0.0460816,-8.032,0,0.0
0.0460972,-8.37,0,0.0
0.046112499999999994,-8.301,0,0.0
0.046128,-8.041,0,0.0
0.0461431,-8.43,0,0.0
0.046157899999999995,-7.953,0,0.0
0.0461726,-8.162,0,0.0
0.0461869,-7.971,0,0.0
0.0462007,-8.13,0,0.0
0.046215200000000005,-8.223,0,0.0
0.046228700000000005,-8.133,0,0.0
0.046243400000000004,-8.478,0,0.0
0.0462577,-8.098,0,0.0
0.046271599999999996,-8.276,0,0.0
0.046286,-8.223,0,0.0
0.046300400000000005,-8.246,0,0.0
0.046314799999999996,-8.375,0,0.0
0.0463294,-8.161,0,0.0
0.046344,-8.154,0,0.0
0.0463583,-8.44,0,0.0
0.0463731,-8.203,0,0.0
0.0463876,-8.181,0,0.0
0.0464016,-8.494,0,0.0
0.0464161,-8.072,0,0.0
0.046430900000000004,-8.425,0,0.0
0.0464459,-8.273,0,0.0
0.046460999999999995,-7.872,0,0.0
0.046475999999999996,-8.218,0,0.0
0.0464911,-8.171,0,0.0
0.046506399999999996,-8.349,0,0.0
0.0465223,-8.019,0,0.0
0.0465381,-7.865,0,0.0
0.046553899999999995,-8.003,0,0.0
0.046569400000000004,-7.979,0,0.0
0.0465854,-8.225,0,0.0
0.046601199999999995,-8.16,0,0.0
0.0466169,-8.261,0,0.0
0.0466332,-8.115,0,0.0
0.0466498,-8.003,0,0.0
0.046666200000000005,-8.369,0,0.0
0.0466834,-8.025,0,0.0
0.0467009,-8.068,0,0.0
0.046719000000000004,-8.095,0,0.0
0.0467385,-8.046,0,0.0
0.0467591,-8.288,0,0.0
0.0467817,-8.025,0,0.0
0.0468082,-8.032,0,0.0
0.0468366,-8.12,0,0.0
0.0468624,-7.977,0,0.0
0.0468839,-7.995,0,0.0
0.046902900000000004,-8.008,0,0.0
0.046921500000000005,-7.917,0,0.0
0.0469394,-7.939,0,0.0
0.046957,-8.163,0,0.0
0.046974600000000005,-8.01,0,0.0
0.0469919,-8.109,0,0.0
0.047009300000000004,-7.912,0,0.0
0.047027099999999995,-7.81,0,0.0
0.0470453,-7.617,0,0.0
0.0470649,-7.381,0,0.0
0.0470859,-7.454,0,0.0
0.0471105,-7.458,0,0.0
0.0471416,-7.411,0,0.0
0.047175800000000004,-7.766,0,0.0
0.0472085,-6.818,0,0.0
0.0472372,-6.704,1,0.0
0.047264600000000004,-6.808,1,0.0
0.04729,-7.096,0,0.0
0.047315800000000005,-7.108,0,0.0
0.047340600000000004,-7.454,0,0.0
0.0473649,-7.115,0,0.0
0.047389099999999997,-7.234,0,0.0
0.0474132,-7.087,0,0.0
0.0474371,-7.204,0,0.0
0.0474604,-6.819,0,0.0
0.0474835,-6.922,0,0.0
0.0475051,-7.019,0,0.0
0.047527599999999996,-6.961,0,0.0
0.04755040000000001,-6.845,0,0.0
0.047572,-6.742,0,0.0
0.0475943,-6.662,0,0.0
0.0476162,-7.132,0,0.0
0.0476387,-6.762,0,0.0
0.0476611,-6.792,0,0.0
0.047683300000000005,-6.638,0,0.0
0.047705700000000004,-6.946,0,0.0
0.0477278,-6.756,0,0.0
0.0477498,-6.785,0,0.0
0.0477727,-6.979,0,0.0
0.0477955,-6.724,0,0.0
0.0478185,-6.735,0,0.0
0.047840600000000004,-6.896,0,0.0
0.047862699999999994,-6.838,0,0.0
0.047887099999999995,-7.015,0,0.0
0.047909999999999994,-6.738,0,0.0
0.047934,-7.066,0,0.0
0.047959499999999995,-7.29,0,0.0
0.0479847,-6.892,0,0.0
0.048010199999999996,-6.504,0,0.0
0.0480371,-6.789,0,0.0
0.0480675,-6.462,0,0.0
0.0481032,-6.472,0,0.0
0.048146,-6.594,0,0.0
0.0481925,-6.483,0,0.0
0.048232500000000005,-6.84,0,0.0
0.0482682,-6.645,0,0.0
0.0483026,-6.754,0,0.0
0.0483374,-6.9655,0,0.0
0.048377899999999995,-6.759,0,0.0
0.0484362,-6.731,0,0.0
0.0485057,-6.686,0,0.0
0.0485689,-6.919,0,0.0
0.0487866,-8.294,1,1.0
0.048856000000000004,-8.682,1,1.0
0.0489254,-8.919,1,1.0
0.0489948,-8.302,1,0.0
0.049064100000000006,-8.852,1,0.0
0.0491335,-8.346,1,0.0
0.0492029,-8.661,0,0.0
0.0492723,-8.764,0,0.0
0.0493417,-8.746,0,0.0
0.0494111,-8.879,0,0.0
0.0494805,-8.821,0,0.0
0.0495499,-8.886,0,0.0
0.049619300000000005,-8.526,0,0.0
0.049688699999999995,-9.097,0,0.0
0.0497581,-8.611,0,0.0
0.049827500000000004,-8.825,0,0.0
0.0498969,-8.295,0,0.0
0.049968000000000005,-7.9,0,0.0
0.050037399999999996,-7.804,0,0.0
0.050092599999999994,-8.295,0,0.0
0.0501404,-7.804,0,0.0
0.0501875,-7.931,0,0.0
0.0502356,-8.251,0,0.0
0.0502894,-7.957,0,0.0
0.0503431,-8.319,0,0.0
0.0503686,-8.794,0,0.0
0.0503795,-8.432,0,0.0
0.0503879,-8.183,0,0.0
0.050395800000000004,-8.612,0,0.0
0.0504028,-8.586,0,0.0
0.0504097,-8.7,0,0.0
0.050415999999999996,-8.776,0,0.0
0.0504223,-8.732,0,0.0
0.0504282,-8.454,0,0.0
0.0504345,-8.598,0,0.0
0.0504399,-8.616,0,0.0
0.0504454,-8.606,0,0.0
0.0504506,-8.486,0,0.0
0.0504561,-8.392,0,0.0
0.050461599999999995,-8.562,0,0.0
0.050467,-8.523,0,0.0
0.0504719,-8.991,0,0.0
0.05047720000000001,-8.685,0,0.0
0.0504827,-8.661,0,0.0
0.0504881,-8.762,0,0.0
0.0504936,-8.627,0,0.0
0.0504991,-8.438,0,0.0
0.0505043,-8.846,0,0.0
0.0505092,-8.642,0,0.0
0.0505144,-8.863,0,0.0
0.0505198,-8.486,0,0.0
0.0505251,-8.548,0,0.0
0.050530700000000005,-8.714,0,0.0
0.0505361,-8.749,0,0.0
0.0505417,-9.022,0,0.0
0.0505473,-8.888,0,0.0
0.0505527,-8.667,0,0.0
0.050558599999999995,-9.282,0,0.0
0.050564700000000004,-9.075,0,0.0
0.0505707,-9.123,0,0.0
0.0505773,-9.017,0,0.0
0.0505838,-8.868,0,0.0
0.0505906,-8.584,0,0.0
0.0505983,-8.628,0,0.0
0.0506066,-8.805,0,0.0
0.0506162,-8.816,0,0.0
0.0506331,-8.667,0,0.0
0.0506658,-8.649,0,0.0
0.050701300000000005,-8.806,0,0.0
0.0507335,-9.154,0,0.0
0.0507648,-8.897,0,0.0
0.050796,-8.651,0,0.0
0.050826,-9.1,0,0.0
0.050856200000000004,-8.587,0,0.0
0.050886,-8.95,0,0.0
0.0509161,-8.734,0,0.0
0.050946399999999996,-8.714,0,0.0
0.050975700000000006,-8.893,0,0.0
0.051004,-8.995,0,0.0
0.0510321,-8.589,0,0.0
0.051058900000000004,-8.452,0,0.0
0.051085700000000005,-8.852,0,0.0
0.0511121,-8.747,0,0.0
0.0511381,-8.566,0,0.0
0.051164,-8.462,0,0.0
0.0511893,-8.447,0,0.0
0.0512156,-8.444,0,0.0
0.0512416,-8.89,0,0.0
0.0512676,-8.46,0,0.0
0.0512916,-8.605,0,0.0
0.051317,-8.468,0,0.0
0.051341700000000004,-8.957,0,0.0
0.051366999999999996,-8.45,0,0.0
0.051392099999999996,-8.936,0,0.0
0.0514195,-8.891,0,0.0
0.0514468,-8.615,0,0.0
0.051472000000000004,-8.549,0,0.0
0.0514967,-8.862,0,0.0
0.0515216,-8.256,0,0.0
0.0515464,-8.25,0,0.0
0.0515713,-8.482,0,0.0
0.0515971,-8.46,0,0.0
0.0516227,-8.367,0,0.0
0.0516485,-8.599,0,0.0
0.051674399999999995,-8.115,0,0.0
0.0517,-8.184,0,0.0
0.051725900000000005,-8.123,0,0.0
0.0517525,-8.485,0,0.0
0.051778399999999995,-8.341,0,0.0
0.051804699999999995,-8.774,0,0.0
0.0518328,-8.57,0,0.0
0.0518607,-8.653,0,0.0
0.0518893,-8.268,0,0.0
0.0519179,-8.47,0,0.0
0.0519473,-8.132,0,0.0
0.0519758,-8.377,0,0.0
0.052006500000000004,-8.611,0,0.0
0.052036,-8.484,0,0.0
0.0520655,-8.175,0,0.0
0.0520959,-8.562,0,0.0
0.0521268,-8.373000000000001,0,0.0
0.0521599,-8.699,0,0.0
0.052195099999999994,-8.342,0,0.0
0.0522304,-8.606,0,0.0
0.0522558,-8.455,0,0.0
0.052275300000000004,-8.62,0,0.0
0.0522925,-9.057,0,0.0
0.0523083,-9.62,1,1.0
0.0523233,-9.761,1,0.0
0.052337299999999996,-9.042,0,0.0
0.0523501,-9.538,0,0.0
0.0523631,-9.346,0,0.0
0.0523754,-8.542,0,0.0
0.0523881,-8.976,0,0.0
0.0524008,-8.345,0,0.0
0.0524129,-9.022,0,0.0
0.052425400000000004,-8.697,0,0.0
0.0524373,-8.916,0,0.0
0.052448999999999996,-8.575,0,0.0
0.052461100000000004,-8.767,0,0.0
0.052472700000000004,-8.796,0,0.0
0.052484499999999996,-8.209,0,0.0
0.052496,-8.866,0,0.0
0.0525078,-8.353,0,0.0
0.0525196,-8.677,0,0.0
0.052531,-8.635,0,0.0
0.0525426,-8.695,0,0.0
0.0525542,-8.614,0,0.0
0.052566499999999995,-8.744000000000002,0,0.0
0.0525785,-9.101,0,0.0
0.0525901,-9.304,0,0.0
0.0526016,-8.429,0,0.0
0.052613599999999996,-9.059,0,0.0
0.0526258,-8.471,0,0.0
0.052638,-8.336,0,0.0
0.0526499,-8.666,0,0.0
0.0526621,-8.572,0,0.0
0.0526752,-8.444,0,0.0
0.052688000000000006,-9.008,0,0.0
0.0527016,-8.661,0,0.0
0.0527154,-8.671,0,0.0
0.052729599999999995,-8.677,0,0.0
0.0527447,-8.489,0,0.0
0.0527614,-8.682,0,0.0
0.0527797,-8.389000000000001,0,0.0
0.052801900000000006,-8.519,0,0.0
0.052833399999999996,-8.257000000000001,0,0.0
0.0528859,-8.444,0,0.0
0.052935499999999996,-9.311,0,1.0
0.052979399999999996,-9.413,1,0.0
0.053024299999999996,-8.892,0,0.0
0.0530729,-9.208,0,0.0
0.0531306,-8.651000000000002,0,0.0
0.0531747,-9.019,0,0.0
0.053207,-8.62,0,0.0
0.0532363,-8.872000000000002,0,0.0
0.0532638,-9.041,0,0.0
0.0532898,-8.613000000000001,0,0.0
0.053315600000000005,-8.83,0,0.0
0.0533407,-8.823,0,0.0
0.0533645,-8.565,0,0.0
0.0533887,-8.924,0,0.0
0.0534116,-8.386000000000001,0,0.0
0.0534345,-8.461,0,0.0
0.053457099999999994,-8.525,0,0.0
0.053479900000000004,-8.926,0,0.0
0.0535021,-8.792,0,0.0
0.053524,-9.058,0,0.0
0.053545699999999995,-8.51,0,0.0
0.0535674,-8.527000000000001,0,0.0
0.053588500000000004,-8.544,0,0.0
0.0536106,-8.715,0,0.0
0.0536314,-8.573,0,0.0
0.053651899999999995,-8.631000000000002,0,0.0
0.0536723,-8.537,0,0.0
0.0536936,-8.723,0,0.0
0.0537145,-8.405,0,0.0
0.0537359,-8.75,0,0.0
0.0537568,-8.388,0,0.0
0.0537784,-8.747,0,0.0
0.053798900000000004,-9.141,0,0.0
0.0538194,-8.942,0,0.0
0.0538406,-8.641,0,0.0
0.0538611,-8.584,0,0.0
0.0538829,-8.58,0,0.0
0.0539037,-8.653,0,0.0
0.0539245,-8.588,0,0.0
0.053945599999999996,-8.793,0,0.0
0.053966900000000005,-8.71,0,0.0
0.0539886,-8.818,0,0.0
0.0540097,-8.608,0,0.0
0.0540321,-8.468,0,0.0
0.054054200000000004,-8.581,0,0.0
0.0540765,-8.275,0,0.0
0.0540984,-8.315,0,0.0
0.0541201,-8.307,0,0.0
0.0541431,-8.204,0,0.0
0.054167,-8.218,0,0.0
0.054190199999999994,-8.163,0,0.0
0.054214,-8.374,0,0.0
0.054238,-8.287,0,0.0
0.0542632,-8.683,0,0.0
0.054288800000000005,-8.679,0,0.0
0.054316699999999996,-8.56,0,0.0
0.0543447,-8.415,0,0.0
0.054376600000000004,-8.289,0,0.0
0.0544153,-8.295,0,0.0
0.0544651,-8.08,0,0.0
0.0545114,-7.814,0,0.0
0.0545534,-7.636,0,0.0
0.054592,-7.554,0,0.0
0.0546295,-7.496,0,0.0
0.054666400000000004,-7.153,1,0.0
0.054702,-7.382,1,0.0
0.0547382,-7.276,0,0.0
0.0547734,-7.29,0,0.0
0.0548089,-7.314,0,0.0
0.0548439,-7.306,0,0.0
0.054878500000000004,-7.216,0,0.0
0.0549153,-7.431,0,0.0
0.054952100000000004,-7.363,0,0.0
0.0549888,-7.345,0,0.0
0.0550267,-7.011,0,0.0
0.055065800000000005,-7.321,0,0.0
0.055108,-7.129,0,0.0
0.0551554,-7.279,0,0.0
0.0552082,-7.842,0,1.0
0.05526,-7.845,0,0.0
0.055301699999999995,-8.057,0,0.0
0.055339,-8.147,0,0.0
0.055372199999999996,-8.021,0,0.0
0.055404499999999995,-7.715,0,0.0
0.0554355,-8.257,0,0.0
0.055466999999999995,-8.28,0,0.0
0.0554981,-8.337,0,0.0
0.0555287,-8.13,0,0.0
0.0555595,-8.515,0,0.0
0.0555905,-8.334,0,0.0
0.055623399999999996,-8.324,0,0.0
0.0556608,-8.588,0,0.0
0.0557042,-8.295,0,0.0
0.0557649,-8.447,0,0.0
0.055838700000000005,-7.465,0,1.0
0.0559027,-8.578,0,1.0
0.0559642,-7.586,0,0.0
0.0560301,-8.346,0,0.0
0.056103900000000005,-8.232,0,0.0
0.0561613,-8.548,0,0.0
0.056207,-8.516,0,0.0
0.0562484,-8.121,0,0.0
0.056285299999999996,-8.769,0,0.0
0.0563209,-8.171,0,0.0
0.0563547,-8.769,0,0.0
0.0563868,-8.049,0,0.0
0.0564194,-8.678,0,0.0
0.056452800000000004,-8.259,0,0.0
0.056485,-8.806,0,0.0
0.0565161,-8.274,0,0.0
0.056548,-8.708,0,0.0
0.0565792,-8.831,0,0.0
0.056609400000000004,-9.067,0,0.0
0.0566396,-8.641,0,0.0
0.056669699999999996,-9.203,0,0.0
0.056700099999999996,-8.727,0,0.0
0.056730499999999996,-9.389,0,0.0
0.056760599999999994,-8.999,0,0.0
0.0567918,-9.302,0,0.0
0.0568232,-9.063,0,0.0
0.0568551,-9.488,0,0.0
0.056887099999999996,-9.033,0,0.0
0.056919,-9.346,0,0.0
0.056951999999999996,-9.027,0,0.0
0.0569852,-9.597,0,0.0
0.0570186,-9.033,0,0.0
0.0570523,-9.282,0,0.0
0.0570871,-8.788,0,0.0
0.0571224,-8.925,0,0.0
0.0571587,-8.802,0,0.0
0.057197899999999996,-9.428,0,0.0
0.0572414,-9.582,0,0.0
0.0572857,-9.144,0,0.0
0.0573207,-9.247,0,0.0
0.0573505,-9.624,0,0.0
0.057376399999999994,-9.591,0,0.0
0.057400799999999995,-9.286,0,0.0
0.057424300000000005,-9.363,0,0.0
0.0574463,-9.228,0,0.0
0.0574679,-9.558,0,0.0
0.057488199999999996,-9.561,0,0.0
0.0575086,-9.707,0,0.0
0.057529000000000004,-9.468,0,0.0
0.0575488,-9.678,0,0.0
0.0575692,-9.412,0,0.0
0.057589100000000004,-9.722,0,0.0
0.057609,-9.518,0,0.0
0.057628700000000005,-9.431,0,0.0
0.0576481,-8.984,0,0.0
0.0576687,-9.313,0,0.0
0.0576881,-9.265,0,0.0
0.0577088,-9.428,0,0.0
0.0577288,-9.094,0,0.0
0.057747799999999995,-9.567,0,0.0
0.057768099999999996,-9.05,0,0.0
0.057788200000000005,-9.339,0,0.0
0.0578082,-9.136,0,0.0
0.0578287,-9.26,0,0.0
0.0578493,-9.323,0,0.0
0.0578701,-9.172,0,0.0
0.057893,-9.339,0,0.0
0.0579178,-9.037,0,0.0
0.0579441,-8.851,0,0.0
0.0579737,-8.986,0,0.0
0.0580103,-9.226,0,0.0
0.0580559,-9.339,0,0.0
0.0580983,-8.775,0,0.0
0.0581359,-8.879,0,0.0
0.0581721,-8.635,0,0.0
0.0582069,-8.765,0,0.0
0.0582399,-8.942,0,0.0
0.0582718,-8.432,0,0.0
0.058303100000000004,-8.759,0,0.0
0.0583346,-8.545,0,0.0
0.0583652,-8.537,0,0.0
0.058396,-8.603,0,0.0
0.0584265,-8.276,0,0.0
0.0584578,-8.781,0,0.0
0.058488700000000005,-8.299,0,0.0
0.0585189,-8.78,0,0.0
0.058549300000000006,-8.353,0,0.0
0.0585796,-8.377,0,0.0
0.058609,-8.685,0,0.0
0.0586386,-8.381,0,0.0
0.0586683,-8.653,0,0.0
0.0586984,-8.687,0,0.0
0.0587284,-8.925,0,0.0
0.058759700000000005,-8.493,0,0.0
0.0587909,-8.941,0,0.0
0.058823799999999996,-8.686,0,0.0
0.058857,-8.718,0,0.0
0.058891,-8.603,0,0.0
0.0589266,-8.507,0,0.0
0.0589652,-8.316,0,0.0
0.059007399999999995,-8.444,0,0.0
0.059049500000000005,-8.599,0,0.0
0.059076300000000005,-8.846,0,0.0
0.059093200000000005,-8.826,0,0.0
0.0591065,-8.949,0,0.0
0.0591192,-9.303,0,0.0
0.059130699999999994,-8.958,0,0.0
0.0591419,-8.416,0,0.0
0.0591522,-9.058,0,0.0
0.059162799999999995,-8.552,0,0.0
0.0591732,-8.785,0,0.0
0.059183599999999996,-8.943,0,0.0
0.0591934,-8.641,0,0.0
0.0592031,-8.834,0,0.0
0.059213,-8.672,0,0.0
0.0592232,-8.832,0,0.0
0.059233600000000004,-7.925,0,1.0
0.0592441,-8.806,0,0.0
0.0592549,-8.08,0,0.0
0.0592658,-8.509,0,0.0
0.0592772,-7.92,0,0.0
0.0592898,-8.094,0,0.0
0.0593035,-8.132,0,0.0
0.059320300000000006,-8.152,0,0.0
0.0593399,-8.317,0,0.0
0.059359999999999996,-7.92,0,0.0
0.0593758,-7.454,0,0.0
0.05939,-7.29,0,0.0
0.0594027,-7.112,1,0.0
0.059415,-7.436,0,0.0
0.059427799999999996,-7.327,0,0.0
0.0594407,-7.148,0,0.0
0.0594542,-7.265,0,0.0
0.059470100000000005,-7.138,0,0.0
0.0594983,-7.288,0,0.0
0.0595482,-7.131,0,0.0
0.059598399999999996,-6.711,0,0.0
0.0596448,-7.346,0,0.0
0.059687699999999996,-7.052,0,0.0
0.0597293,-6.527,0,0.0
0.059770899999999995,-6.671,0,0.0
0.0598099,-6.835,0,0.0
0.0598468,-6.396,0,0.0
0.0598844,-6.58,0,0.0
0.0599226,-6.332,0,0.0
0.059958599999999994,-6.601,0,0.0
0.0599935,-6.287,0,0.0
0.0600282,-6.803,0,0.0
0.060064900000000004,-6.333,0,0.0
0.060101999999999996,-6.782,0,0.0
0.060138800000000006,-6.442,0,0.0
0.0601752,-6.965,0,0.0
0.0602108,-6.685,0,0.0
0.060247100000000005,-6.859,0,0.0
0.060282499999999996,-6.823,0,0.0
0.060318800000000006,-7.187,0,0.0
0.0603559,-6.893,0,0.0
0.0603929,-6.786,0,0.0
0.0604313,-6.302,0,0.0
0.0604687,-6.233,0,0.0
0.0605058,-6.713,0,0.0
0.0605452,-6.85,0,0.0
0.060586,-6.85,0,0.0
0.060625500000000006,-6.707,0,0.0
0.0606661,-6.989,0,0.0
0.060708399999999996,-7.065,0,0.0
0.0607534,-6.634,0,0.0
0.0608042,-6.826,0,0.0
0.0608747,-6.384,0,0.0
0.0609826,-6.134,0,0.0
0.0610866,-7.302,0,1.0
0.0611814,-7.386,0,1.0
0.0612751,-7.755,0,1.0
0.0613673,-7.371,0,0.0
0.061462699999999995,-7.641,0,0.0
0.0615678,-7.368,0,0.0
0.061681,-7.688,0,0.0
0.0617504,-7.378,0,0.0
0.0617945,-7.101,0,0.0
0.0618335,-7.559,0,0.0
0.061868,-7.667,0,0.0
0.0619001,-7.855,0,0.0
0.0619301,-7.052,0,0.0
0.0619598,-7.179,0,0.0
0.0619882,-7.107,0,0.0
0.062015799999999996,-6.752,0,0.0
0.0620436,-7.49,0,1.0
0.0620715,-6.983,0,0.0
0.0620999,-7.279,0,0.0
0.062125900000000005,-7.381,0,0.0
0.062152900000000004,-7.697,0,0.0
0.0621799,-7.399,0,0.0
0.0622074,-7.035,0,0.0
0.0622336,-7.028,0,0.0
0.0622603,-7.632,0,1.0
0.062286799999999996,-7.057,0,0.0
0.0623151,-7.539,0,0.0
0.062343699999999995,-7.246,0,0.0
0.062371499999999996,-7.196,0,0.0
0.0623981,-7.04,0,0.0
0.0624261,-7.189,0,0.0
0.0624549,-7.152,0,0.0
0.0624845,-7.655,0,1.0
0.06251380000000001,-7.608,0,0.0
0.0625444,-7.788,0,0.0
0.0625771,-7.634,0,0.0
0.0626128,-7.649,0,0.0
0.0626528,-7.607,0,0.0
0.0626997,-7.6,0,0.0
0.0627511,-7.436,0,0.0
0.0627999,-7.994,0,0.0
0.0628422,-7.711,0,0.0
0.0628829,-7.886,0,0.0
0.0629223,-7.842,0,0.0
0.0629614,-7.725,0,0.0
0.0629993,-7.774,0,0.0
0.0630371,-7.847,0,0.0
0.0630717,-7.692,0,0.0
0.0631063,-7.584,0,0.0
0.0631413,-7.995,0,0.0
0.0631765,-7.713,0,0.0
0.0632104,-7.976,0,0.0
0.06324439999999999,-7.696,0,0.0
0.0632791,-7.945,0,0.0
0.0633147,-7.71,0,0.0
0.063349,-8.087,0,0.0
0.06338300000000001,-7.962,0,0.0
0.06341770000000001,-7.8,0,0.0
0.0634537,-7.998,0,0.0
0.0634887,-8.0,0,0.0
0.0635246,-7.954,0,0.0
0.06355960000000001,-8.316,0,0.0
0.0635957,-7.968,0,0.0
0.06363300000000001,-7.834,0,0.0
0.0636704,-8.047,0,0.0
0.063708,-7.783,0,0.0
0.0637467,-8.184,0,0.0
0.0637877,-8.427,0,0.0
0.0638325,-8.047,0,0.0
0.0638833,-8.117,0,0.0
0.0639615,-8.528,0,0.0
0.06420279999999999,-7.705,0,0.0
0.064322,-7.639,0,0.0
0.06448430000000001,-7.599,0,0.0
0.0647267,-7.745,0,0.0
0.06496120000000001,-8.118,0,0.0
0.0651814,-7.687,0,0.0
0.065396,-8.428,0,1.0
0.06562810000000001,-8.14,0,0.0
0.0658566,-8.059,0,0.0
0.0659936,-8.328,0,0.0
0.0660756,-8.684,0,0.0
0.0661485,-8.542,0,0.0
0.0662207,-8.573,0,0.0
0.06629170000000001,-8.645,0,0.0
0.06636629999999999,-8.417,0,0.0
0.0664503,-8.338,0,0.0
0.06653780000000001,-7.88,0,0.0
0.0666018,-8.259,0,0.0
0.0666488,-8.047,0,0.0
0.0666874,-8.369,0,0.0
0.0667239,-8.637,0,0.0
0.0667586,-8.424,0,0.0
0.0667925,-8.423,0,0.0
0.066824,-8.139,0,0.0
0.06685479999999999,-8.496,0,0.0
0.0668854,-8.146,0,0.0
0.0669174,-8.495,0,0.0
0.0669474,-8.137,0,0.0
0.0669769,-8.651,0,0.0
0.0670068,-8.228,0,0.0
0.0670381,-8.48,0,0.0
0.0670676,-8.56,0,0.0
0.067098,-8.384,0,0.0
0.06712820000000001,-8.392,0,0.0
0.0671573,-8.526,0,0.0
0.06718729999999999,-8.029,0,0.0
0.0672172,-8.274,0,0.0
0.067247,-8.43,0,0.0
0.0672777,-8.26,0,0.0
0.06730889999999999,-8.123,0,0.0
0.0673401,-8.198,0,0.0
0.0673738,-8.232,0,0.0
0.0674095,-8.067,0,0.0
0.067448,-7.793,0,0.0
0.0674902,-8.19,0,0.0
0.067538,-8.059,0,0.0
0.0675994,-8.118,0,0.0
0.06768640000000001,-7.828,0,0.0
0.0677738,-8.371,0,0.0
0.0678494,-8.103,0,0.0
0.067922,-8.199,0,0.0
0.06799,-8.079,0,0.0
0.0680552,-8.236,0,0.0
0.0681196,-8.046,0,0.0
0.0681841,-8.199,0,0.0
0.0682487,-8.143,0,0.0
0.0683141,-8.581,0,0.0
0.0683791,-8.251,0,0.0
0.0684439,-8.352,0,0.0
0.0685082,-8.2,0,0.0
0.0685745,-8.058,0,0.0
0.0686411,-7.957,0,0.0
0.06871,-7.885,0,0.0
0.0687814,-8.252,0,0.0
0.0688565,-8.236,0,0.0
0.06893869999999999,-8.12,0,0.0
0.0690219,-8.211,0,0.0
0.06906659999999999,-8.332,0,0.0
0.06909560000000001,-8.074,0,0.0
0.0691207,-8.233,0,0.0
0.0691423,-8.278,0,0.0
0.069162,-7.955,0,0.0
0.06918099999999999,-8.205,0,0.0
0.06920050000000001,-8.289,0,0.0
0.06921939999999999,-7.982,0,0.0
